reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,1,5,12,3,86.91664750000928,,86.90291280008387,86.91664750000928,87.91657750005834,87.91657750005834,87.91657750005834,90.45166570006404,l,2.518285400001332,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,1,6,13,1,90.46665400010534,,90.45280230010394,90.46665400010534,91.46628789999522,91.46628789999522,91.46628789999522,97.06881290010642,l,5.590776999946684,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,2,0,14,2,97.08319850009866,,97.07018230005633,97.08319850009866,98.08338349999394,98.08338349999394,98.08338349999394,100.468748500105,l,2.3701681999955326,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,2,1,15,0,100.48295060009696,,100.47000269999262,100.48295060009696,101.48308570007794,101.48308570007794,101.48308570007794,103.26864430005662,l,1.7720803999109194,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,2,2,16,3,103.28290019999258,,103.27058340003714,103.28290019999258,104.2831004000036,104.2831004000036,104.2831004000036,107.68542570003774,t,3.399477700004354,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,2,3,17,5,107.69970029999968,,107.68661870004144,107.69970029999968,108.69935490004718,108.69935490004718,108.69935490004718,125.28516570001375,t,16.576900799991563,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,2,4,18,6,125.29920090001542,,125.28657140000723,125.29920090001542,126.29941070009954,126.29941070009954,126.29941070009954,129.76731290004682,t,3.450807200046256,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,2,5,19,4,129.78256530000363,,129.76865800004452,129.78256530000363,130.78280140005518,130.78280140005518,130.78280140005518,139.83172010001726,t,9.040513499989174,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,2,6,20,1,139.84676800004672,,139.83269529999234,139.84676800004672,140.83269690000452,140.83269690000452,140.84906370006502,143.03384670009837,l,2.1957501999568194,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,3,0,21,5,143.0488651000196,,143.03502940002363,143.0488651000196,144.04916670010425,144.04916670010425,144.04916670010425,146.33412340003997,t,2.2681145999813452,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,3,1,22,0,146.34888760000467,,146.3352012000978,146.34888760000467,147.3490588000277,147.3490588000277,147.3490588000277,148.90068720001727,l,1.545471700024791,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,3,2,23,6,148.91568380000535,,148.90171880007256,148.91568380000535,149.9158084000228,149.9158084000228,149.9158084000228,151.84976300003473,l,1.9238184000132605,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,3,3,24,1,151.8657084000297,,151.85074890009128,151.8657084000297,152.86569150001742,152.86569150001742,152.86569150001742,155.65042590000667,t,2.775288900011219,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,3,4,25,4,155.66566940001212,,155.6515412000008,155.66566940001212,156.66568450001068,156.66568450001068,156.66568450001068,159.10117640008684,l,2.4179199999198318,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,3,5,26,3,159.11549990007188,,159.102403900004,159.11549990007188,160.1155829000054,160.1155829000054,160.1155829000054,161.88403960003052,l,1.7518841000273824,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,3,6,27,2,161.89874760003295,,161.88520590006374,161.89874760003295,162.89869410009123,162.89869410009123,162.89869410009123,164.85095770005137,l,1.9440872000996023,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,4,0,28,4,164.86537820007652,,164.85224700008985,164.86537820007652,165.865542500047,165.865542500047,165.865542500047,167.80028310010675,l,1.9178379999939352,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,4,1,29,6,167.81544320005924,,167.8013924000552,167.81544320005924,168.81544210005086,168.81544210005086,168.81544210005086,171.88438210007735,t,3.06697680009529,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,4,2,30,0,171.89855010004248,,171.8853871000465,171.89855010004248,172.8988409000449,172.8988409000449,172.8988409000449,174.88395110005513,l,1.9680199000285938,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,4,3,31,2,174.8984528000001,,174.88509039999917,174.8984528000001,175.8987048000563,175.8987048000563,175.8987048000563,179.28330630005803,l,3.367749199969694,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,4,4,32,5,179.2986169999931,,179.2845185000915,179.2986169999931,180.2984292000765,180.2984292000765,180.2984292000765,184.10058830003254,t,3.7980297000613064,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,4,5,33,1,184.1151221001055,,184.1018096000189,184.1151221001055,185.11521830002312,185.11521830002312,185.11521830002312,187.71672400005627,l,2.585414299974218,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,4,6,34,3,187.73181020002812,,187.71775800001342,187.73181020002812,188.73181200004183,188.73181200004183,188.73181200004183,190.26735920005012,t,1.5321428999304771,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,5,0,35,4,190.2816953000147,,190.26857440010644,190.2816953000147,191.2817734000273,191.2817734000273,191.2817734000273,192.98347610002384,l,1.6988305000122637,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,5,1,36,5,192.99875180004165,,192.98453770007472,192.99875180004165,193.9979778000852,193.9979778000852,193.9979778000852,195.6000919000944,t,1.5892633000621572,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,5,2,37,3,195.61478970001917,,195.60129740007687,195.61478970001917,196.61498400010169,196.61498400010169,196.61498400010169,197.88284259999637,l,1.2619297000346705,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,5,3,38,6,197.89825600001495,,197.88373650005087,197.89825600001495,198.89814170007594,198.89814170007594,198.89814170007594,201.20030340005178,l,2.2991933999583125,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,5,4,39,2,201.2149108001031,,201.20140020002145,201.2149108001031,202.21495110006072,202.21495110006072,202.21495110006072,203.53323430009186,l,1.306442299974151,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,5,5,40,1,203.5480421000393,,203.5345992000075,203.5480421000393,204.54786350007635,204.54786350007635,204.54786350007635,205.59994900005404,l,1.0349554000422359,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,5,6,41,0,205.61485080001876,,205.60123310005292,205.61485080001876,206.6146313000936,206.6146313000936,206.6146313000936,207.66722850000951,l,1.0381346000358462,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,6,0,42,4,207.68143050000072,,207.66822220000904,207.68143050000072,208.68150310008787,208.68150310008787,208.68150310008787,209.78300120006315,l,1.0844728000229225,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,6,1,43,5,209.79806090006605,,209.78398659999948,209.79806090006605,210.79819260002114,210.79819260002114,210.79819260002114,212.16456150007434,t,1.3611555999377742,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,6,2,44,2,212.17908580007497,,212.1656270000385,212.17908580007497,213.16483310004696,213.16483310004696,213.18144290009513,214.2658555000089,l,1.0954036000184715,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,6,3,45,0,214.28137229999993,,214.26686730002984,214.28137229999993,215.2813962000655,215.2813962000655,215.2813962000655,216.5666249000933,l,1.2822466000216082,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,6,4,46,3,216.58146480005234,,216.56769789999817,216.58146480005234,217.58140990009997,217.58140990009997,217.58140990009997,219.0664479000261,l,1.4699789000442252,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,6,5,47,1,219.0810344000347,,219.0677130999975,219.0810344000347,220.08121700002812,220.08121700002812,220.08121700002812,220.93249620008282,l,0.8460675000678748,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,6,6,48,6,220.94777570001315,,220.93358400010038,220.94777570001315,221.94791800004896,221.94791800004896,221.94791800004896,222.99933680007234,t,1.0383335000369698,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,7,0,49,2,223.01442490005866,,223.0004388000816,223.01442490005866,224.01429070008453,224.01429070008453,224.01429070008453,225.26661380007863,l,1.2406092999735847,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,7,1,50,4,225.28098780009896,,225.26813580002636,225.28098780009896,226.28125530004036,226.28125530004036,226.28125530004036,227.4998034000164,l,1.213343699928373,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,7,2,51,0,227.51459860010073,,227.50102389999665,227.51459860010073,228.5144688000437,228.5144688000437,228.5144688000437,229.81716350000352,l,1.2851812000153586,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,7,3,52,1,229.83097350003663,,229.8184546000557,229.83097350003663,230.8313652999932,230.8313652999932,230.8313652999932,233.18298690009397,t,2.3389754000818357,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,7,4,53,6,233.19771540001966,,233.18405840010382,233.19771540001966,234.19789260008838,234.19789260008838,234.19789260008838,235.84964000002947,t,1.641134100034833,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,7,5,54,3,235.86467440007254,,235.85111140005756,235.86467440007254,236.86474830005318,236.86474830005318,236.86474830005318,238.5483407001011,l,1.6678119000280276,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,7,6,55,5,238.56425890000537,,238.5491179000819,238.56425890000537,239.56441099999938,239.56441099999938,239.56441099999938,241.16620279999916,t,1.5941486000083387,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,8,0,56,2,241.18109210010152,,241.16728120006155,241.18109210010152,242.18095920002088,242.18095920002088,242.18095920002088,243.8824136001058,t,1.6952241999097168,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,8,1,57,5,243.89758300001267,,243.8833530000411,243.89758300001267,244.89753509999719,244.89753509999719,244.89753509999719,248.81608680007048,t,3.9038210000144318,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,8,2,58,0,248.83076899999287,,248.8172984000994,248.83076899999287,249.83077250001952,249.83077250001952,249.83077250001952,250.91542150010355,l,1.0733353000832722,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,8,3,59,6,250.93069900001865,,250.91638050007168,250.93069900001865,251.93077980005182,251.93077980005182,251.93077980005182,253.93370150006376,l,2.0006628000410274,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,8,4,60,1,253.94740320008714,,253.93479470000602,253.94740320008714,254.9473823000444,254.9473823000444,254.9473823000444,263.39835950010456,t,8.447281999979168,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,8,5,61,4,263.4138750000857,,263.3992383000441,263.4138750000857,264.4141398000065,264.4141398000065,264.4141398000065,266.21558509999886,l,1.792276500025764,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,8,6,62,3,266.2312051000772,,266.2166187000694,266.2312051000772,267.2304646000266,267.2304646000266,267.2304646000266,271.9986466000555,l,4.751444400055334,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,9,0,63,0,272.0135052000405,,271.9998437000904,272.0135052000405,273.01360140007455,273.01360140007455,273.01360140007455,274.9655832001008,l,1.9473941000178456,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,9,1,64,4,274.98054080002476,,274.96661050000694,274.98054080002476,275.98025570006575,275.98025570006575,275.98025570006575,277.5655341000529,l,1.5727945000398904,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,9,2,65,1,277.58042370004114,,277.5667284000665,277.58042370004114,278.58045860007405,278.58045860007405,278.58045860007405,280.11565980000887,t,1.530736899934709,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,9,3,66,2,280.1303484000964,,280.1167705000844,280.1303484000964,281.13059850002173,281.13059850002173,281.13059850002173,287.43385880009737,l,6.289108600001782,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,9,4,67,5,287.44769400008954,,287.43509490008,287.44769400008954,288.4469631999964,288.4469631999964,288.4635008000769,289.76581010001246,t,1.3140437999973074,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,9,5,68,6,289.7800567999948,,289.76708700007293,289.7800567999948,290.7802211000817,290.7802211000817,290.7802211000817,292.16548640001565,t,1.3758135000243783,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,9,6,69,3,292.1801405000733,,292.1666842000559,292.1801405000733,293.1802912000567,293.1802912000567,293.1802912000567,295.5822077000048,t,2.3925362000009045,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,10,0,70,1,295.5968004000606,,295.5834406000795,295.5968004000606,296.59672940010205,296.59672940010205,296.59672940010205,297.8314060000703,l,1.2296585000585765,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,10,1,71,5,297.8467220000457,,297.83233440003823,297.8467220000457,298.8467401000671,298.8467401000671,298.8467401000671,300.93238200002816,l,2.0710540999425575,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,10,2,72,0,300.9465622000862,,300.93362050002906,300.9465622000862,301.94683290005196,301.94683290005196,301.94683290005196,303.19959350000136,l,1.2428748999955133,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,10,3,73,3,303.2135336000938,,303.2006989000365,303.2135336000938,304.2134334000293,304.2134334000293,304.2134334000293,305.59873530000914,l,1.3712377999909222,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,10,4,74,2,305.61712629999965,,305.6002568000695,305.61712629999965,306.6133336999919,306.6133336999919,306.62992140010465,309.7984349000035,l,3.1751944000134245,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,10,5,75,6,309.8132764000911,,309.79972240002826,309.8132764000911,310.81340980005916,310.81340980005916,310.81340980005916,312.36534910008777,t,1.547419200069271,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,10,6,76,4,312.37981430010404,,312.36654940003064,312.37981430010404,313.38004350010306,313.38004350010306,313.38004350010306,314.3650823000353,l,0.9800996000412852,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,11,0,77,6,314.37989600002766,,314.36647560005076,314.37989600002766,315.37990610010456,315.37990610010456,315.37990610010456,316.98217410000507,t,1.5846281000413,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,11,1,78,3,316.99645090010017,,316.98327680001967,316.99645090010017,317.9962927000597,317.9962927000597,317.9962927000597,320.41545850003604,t,2.413801799993962,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,11,2,79,5,320.4272071000887,,320.4167670001043,320.4272071000887,321.42968170007225,321.42968170007225,321.42968170007225,328.29813540005125,t,6.856891500065103,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,11,3,80,0,328.3129619000247,,328.29937550006434,328.3129619000247,329.3130260000471,329.3130260000471,329.3130260000471,330.3477121000178,l,1.0197559000225738,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,11,4,81,2,330.36293290008325,,330.3490012000548,330.36293290008325,331.3629990000045,331.3629990000045,331.3629990000045,332.78144260006957,l,1.4073960999958217,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,11,5,82,4,332.7962178000016,,332.7826561999973,332.7962178000016,333.7961390001001,333.7961390001001,333.7961390001001,336.5959125000518,t,2.7916123000904918,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,11,6,83,1,336.61063770006876,,336.5970060999971,336.61063770006876,337.59623500006273,337.59623500006273,337.61285060003866,339.4815476000076,t,1.8683230000315234,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,12,0,84,3,339.49613890005276,,339.48279999999795,339.49613890005276,340.49605330009945,340.49605330009945,340.49605330009945,342.7141234000446,t,2.209487900021486,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,12,1,85,4,342.729399700067,,342.715060000075,342.729399700067,343.72937300009653,343.72937300009653,343.72937300009653,353.7476542000659,t,10.004302999936044,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,12,2,86,0,353.76257580006495,,353.74878210003953,353.76257580006495,354.76263500005007,354.76263500005007,354.76263500005007,355.9145231000148,l,1.137157200020738,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,12,3,87,2,355.92915410001297,,355.91581090004183,355.92915410001297,356.92941860004794,356.92941860004794,356.92941860004794,359.26480470004026,t,2.325568199972622,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,12,4,88,6,359.2789608000312,,359.2661744999932,359.2789608000312,360.279255200061,360.279255200061,360.279255200061,362.0478745000437,t,1.764726399909705,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,12,5,89,1,362.06243190006353,,362.04919390007854,362.06243190006353,363.06224630004726,363.06224630004726,363.06224630004726,364.3981741000898,l,1.3320280999178067,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,12,6,90,5,364.41240210004617,,364.3994277000893,364.41240210004617,365.4124794000527,365.4124794000527,365.4124794000527,366.94699930003844,t,1.5272797999205068,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
40,55,62,13,0,91,3,366.9624196999939,,366.94803369999863,366.9624196999939,367.96236940007657,367.96236940007657,367.96236940007657,369.7637391000753,l,1.7864385000430048,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
49,60,89,13,1,92,4,369.77899070002604,,369.76469420001376,369.77899070002604,370.7788822000148,370.7788822000148,370.7788822000148,372.44681770005263,t,1.6551230000331998,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
78,80,162,13,2,93,6,372.46228590002283,,372.44828720006626,372.46228590002283,373.46236090001184,373.46236090001184,373.46236090001184,375.8807249000529,t,2.4015529999742284,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
27,50,21,13,3,94,2,375.895511800074,,375.8817657000618,375.895511800074,376.8955465001054,376.8955465001054,376.8955465001054,378.3976168000372,l,1.4942620999645442,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
67,75,119,13,4,95,5,378.4122398000909,,378.3987987000728,378.4122398000909,379.4122120999964,379.4122120999964,379.4122120999964,380.9975160000613,l,1.582666500005871,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
15,35,43,13,5,96,1,381.011863599997,,380.9985827000346,381.011863599997,382.0119149000384,382.0119149000384,382.0119149000384,383.0971209000563,l,1.0731482999399304,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
11,30,7,13,6,97,0,383.11209460010286,,383.0981955000898,383.11209460010286,384.11215020006057,384.11215020006057,384.11215020006057,385.1811935000587,l,1.0607557999901474,None,1,001,2024-11-20_11h15.45.873,delay_discounting,2024.1.5,None,2024-11-20 11h15.56.990622 +0530,
