reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,1,3,10,6,89.01853320002556,,89.00565880001523,89.01853320002556,90.0187450000085,90.0187450000085,90.0187450000085,91.0370891999919,l,1.0146321000065655,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,1,4,11,3,91.05205299996305,,91.0381139999954,91.05205299996305,92.05208189995028,92.05208189995028,92.05208189995028,92.93668969999999,t,0.8763938000192866,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,1,5,12,1,92.95187129999977,,92.93763619998936,92.95187129999977,93.95209150004666,93.95209150004666,93.95209150004666,95.10347870003898,l,1.146491099963896,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,1,6,13,4,95.11833279998973,,95.10474890004843,95.11833279998973,96.11873149999883,96.11873149999883,96.11873149999883,98.3869960999582,l,2.253056099987589,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,2,0,14,4,98.40185729996301,,98.3880481000524,98.40185729996301,99.40193809999619,99.40193809999619,99.40193809999619,100.52065920003224,l,1.108514399966225,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,2,1,15,0,100.53701039997395,,100.5223197999876,100.53701039997395,101.53542720002588,101.53542720002588,101.55195480003022,103.21996769995894,l,1.673714500037022,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,2,2,16,2,103.23489119997248,,103.22098710003775,103.23489119997248,104.23532870004419,104.23532870004419,104.23532870004419,105.45409520005342,l,1.213095000013709,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,2,3,17,5,105.46821570000611,,105.45540570002049,105.46821570000611,106.46835580002517,106.46835580002517,106.46835580002517,107.40365230001044,l,0.9324985999846831,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,2,4,18,1,107.41824489994906,,107.40468889998738,107.41824489994906,108.41845909995027,108.41845909995027,108.41845909995027,109.2041532000294,t,0.7710558000253513,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,2,5,19,6,109.21848579996731,,109.20559639995918,109.21848579996731,110.21828589995857,110.21828589995857,110.21828589995857,111.02005739999004,l,0.7969687000149861,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,2,6,20,3,111.03495450003538,,111.021154499962,111.03495450003538,112.03517970000394,112.03517970000394,112.03517970000394,113.3032776999753,t,1.2541330000385642,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,3,0,21,2,113.3182039000094,,113.30435310001485,113.3182039000094,114.31823580001947,114.31823580001947,114.31823580001947,115.53687299997546,l,1.2115798000013456,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,3,1,22,4,115.55168509995565,,115.5380073999986,115.55168509995565,116.55162729998119,116.55162729998119,116.55162729998119,117.56997269997373,l,1.0084445999236777,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,3,2,23,1,117.5848700000206,,117.57109019998461,117.5848700000206,118.5849616000196,118.5849616000196,118.5849616000196,119.58706809999421,l,0.9919961999403313,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,3,3,24,3,119.60126220004167,,119.58833629998844,119.60126220004167,120.60158719995525,120.60158719995525,120.60158719995525,121.73764860001393,l,1.1211470999987796,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,3,4,25,6,121.75138469995,,121.73875090002548,121.75138469995,122.75151079997886,122.75151079997886,122.75151079997886,124.87013010005467,l,2.1063935999991372,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,3,5,26,5,124.8847615000559,,124.8714283000445,124.8847615000559,125.88492810004391,125.88492810004391,125.88492810004391,127.20385699998587,t,1.3148993999930099,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,3,6,27,0,127.2182146999985,,127.20511129999068,127.2182146999985,128.21830970002338,128.21830970002338,128.21830970002338,129.1367433000123,l,0.9009717999724671,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,4,0,28,5,129.15143420000095,,129.1378666999517,129.15143420000095,130.1512148999609,130.1512148999609,130.1512148999609,131.40284500003327,t,1.2461449999827892,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,4,1,29,1,131.4178922000574,,131.40383500000462,131.4178922000574,132.4180659999838,132.4180659999838,132.4180659999838,133.6696479000384,l,1.2367642000317574,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,4,2,30,4,133.68456960003823,,133.67092539998703,133.68456960003823,134.6847468999913,134.6847468999913,134.6847468999913,135.7361151999794,t,1.0347348999930546,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,4,3,31,6,135.75118709995877,,135.73725759994704,135.75118709995877,136.7512974999845,136.7512974999845,136.7512974999845,137.51980200002436,l,0.7568399000447243,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,4,4,32,3,137.53474709996954,,137.52104689995758,137.53474709996954,138.53250790003221,138.53250790003221,138.55123670003377,139.40292320004664,l,0.8602708000689745,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,4,5,33,0,139.4178375999909,,139.40398289996665,139.4178375999909,140.41808590001892,140.41808590001892,140.41808590001892,141.23682870005723,l,0.8156137999612838,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,4,6,34,2,141.25101230002474,,141.23792820004746,141.25101230002474,142.25150570005644,142.25150570005644,142.25150570005644,143.10334499995224,l,0.84770479996223,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,5,0,35,4,143.11765210004523,,143.1044080000138,143.11765210004523,144.1178056000499,144.1178056000499,144.1178056000499,145.15375940001104,l,1.026422300026752,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,5,1,36,1,145.16928569995798,,145.1550185000524,145.16928569995798,146.1675873999484,146.1675873999484,146.18488439999055,146.90341829997487,t,0.7278810000279918,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,5,2,37,0,146.91775310004596,,146.90435339999385,146.91775310004596,147.9177593999775,147.9177593999775,147.9177593999775,148.6031665999908,l,0.6678038999671116,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,5,3,38,5,148.61779509996995,,148.60492860001978,148.61779509996995,149.6180407999782,149.6180407999782,149.6180407999782,150.30286159995012,l,0.6797538000391796,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,5,4,39,3,150.3176793999737,,150.30416339996736,150.3176793999737,151.31795070006046,151.31795070006046,151.31795070006046,153.9369049000088,l,2.613303199992515,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,5,5,40,6,153.9510147999972,,153.93843600002583,153.9510147999972,154.95141129998956,154.95141129998956,154.95141129998956,155.91939419996925,l,0.9648703000275418,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,5,6,41,2,155.934415500029,,155.92077339999378,155.934415500029,156.93441490002442,156.93441490002442,156.93441490002442,157.8877908999566,t,0.949786200071685,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,6,0,42,6,157.90148500003852,,157.88909890002105,157.90148500003852,158.9010711000301,158.9010711000301,158.9010711000301,159.6527505000122,l,0.7459784999955446,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,6,1,43,1,159.66737759998068,,159.65384709998034,159.66737759998068,160.66759339999408,160.66759339999408,160.66759339999408,161.62040819996037,l,0.9423149999929592,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,6,2,44,5,161.6342689000303,,161.62142540002242,161.6342689000303,162.6342673000181,162.6342673000181,162.65100209997036,163.6195916000288,l,0.9748151999665424,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,6,3,45,3,163.63415469997562,,163.6208693999797,163.63415469997562,164.6343360999599,164.6343360999599,164.6343360999599,165.40266370004974,l,0.7519249999895692,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,6,4,46,4,165.41737609996926,,165.40392650000285,165.41737609996926,166.4176146000391,166.4176146000391,166.4176146000391,167.01978410000447,l,0.5874462999636307,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,6,5,47,0,167.03414730005898,,167.02107170003,167.03414730005898,168.03432890004478,168.03432890004478,168.03432890004478,168.98607420001645,l,0.9346395999891683,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,6,6,48,2,169.00071940000635,,168.98718149994966,169.00071940000635,170.00091649999376,170.00091649999376,170.00091649999376,170.83583450003061,l,0.8172639000695199,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,7,0,49,2,170.8507845000131,,170.83703309996054,170.8507845000131,171.8507158999564,171.8507158999564,171.8507158999564,172.70253699994646,l,0.8376893999520689,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,7,1,50,3,172.71726659999695,,172.70391789998394,172.71726659999695,173.71732820000034,173.71732820000034,173.71732820000034,174.50288879999425,l,0.7810987000120804,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,7,2,51,0,174.5172824000474,,174.50402330001816,174.5172824000474,175.51760310004465,175.51760310004465,175.51760310004465,176.27042269997764,l,0.7369006000226364,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,7,3,52,1,176.28722020005807,,176.27230019995477,176.28722020005807,177.28393499995582,177.28393499995582,177.3006945999805,178.00262429995928,l,0.7049640999175608,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,7,4,53,6,178.0172854999546,,178.00375439994968,178.0172854999546,179.0172930000117,179.0172930000117,179.0172930000117,179.60259799996857,l,0.5838452000170946,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,7,5,54,5,179.6171659999527,,179.60357749997638,179.6171659999527,180.6174240000546,180.6174240000546,180.6174240000546,182.56898360000923,l,1.948114699916914,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,7,6,55,4,182.58389010000974,,182.57012559997384,182.58389010000974,183.58408279996365,183.58408279996365,183.58408279996365,184.6191026000306,t,1.0221646999707446,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,8,0,56,4,184.63389479997568,,184.6202295999974,184.63389479997568,185.6342139999615,185.6342139999615,185.6342139999615,186.68571800005157,t,1.0428614999400452,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,8,1,57,6,186.70057979994453,,186.68683500005864,186.70057979994453,187.70078399998602,187.70078399998602,187.70078399998602,188.60241389996372,l,0.8912667999975383,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,8,2,58,3,188.6169998999685,,188.60357519995887,188.6169998999685,189.61713749996852,189.61713749996852,189.61713749996852,190.4863545000553,t,0.8608212999533862,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,8,3,59,1,190.50038219999988,,190.488105299999,190.50038219999988,191.50057989999186,191.50057989999186,191.50057989999186,192.50229710002895,l,0.9948530999245122,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,8,4,60,5,192.51700500003062,,192.503619599971,192.51700500003062,193.51692139997613,193.51692139997613,193.51692139997613,194.53549200005364,t,1.011856000055559,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,8,5,61,0,194.55038210004568,,194.53683090000413,194.55038210004568,195.55034880002495,195.55034880002495,195.55034880002495,196.4854905999964,l,0.9204773999517784,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,8,6,62,2,196.50030910002533,,196.4866312999511,196.50030910002533,197.50036629999522,197.50036629999522,197.50036629999522,198.43590279994532,l,0.9250126999104396,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,9,0,63,3,198.45023780001793,,198.43703320005443,198.45023780001793,199.4503229999682,199.4503229999682,199.4503229999682,200.38562870002352,l,0.9182484999764711,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,9,1,64,5,200.40019389998633,,200.38679050002247,200.40019389998633,201.40031159995124,201.40031159995124,201.40031159995124,202.31875119998585,l,0.9098002000246197,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,9,2,65,6,202.33362169994507,,202.31991049996577,202.33362169994507,203.33373820001725,203.33373820001725,203.33373820001725,204.5026002000086,t,1.1641782999504358,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,9,3,66,4,204.51694620004855,,204.50367040000856,204.51694620004855,205.51679270004388,205.51679270004388,205.51679270004388,206.4688210999593,t,0.9385979999788105,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,9,4,67,1,206.48335059999954,,206.47006359999068,206.48335059999954,207.48374539997894,207.48374539997894,207.48374539997894,208.38578340003733,t,0.898121300037019,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,9,5,68,0,208.40008589997888,,208.38708909996785,208.40008589997888,209.4002353999531,209.4002353999531,209.4002353999531,210.2518798999954,l,0.8373720000963658,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,9,6,69,2,210.26657370000612,,210.253122300026,210.26657370000612,211.2668611999834,211.2668611999834,211.2668611999834,211.9363061999902,l,0.6568551999516785,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,10,0,70,2,211.95008480001707,,211.93748049996793,211.95008480001707,212.95025150000583,212.95025150000583,212.95025150000583,213.4852800000226,l,0.5234301999444142,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,10,1,71,3,213.49994630005676,,213.486397700035,213.49994630005676,214.50015009997878,214.50015009997878,214.50015009997878,215.26850739994552,l,0.7560356000903994,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,10,2,72,5,215.28338509995956,,215.26966079999693,215.28338509995956,216.28352379996795,216.28352379996795,216.28352379996795,216.98533759999555,l,0.6918591000139713,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,10,3,73,6,216.99997630005237,,216.98647100001108,216.99997630005237,218.00025979999918,218.00025979999918,218.00025979999918,218.7522578999633,t,0.7488026999635622,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,10,4,74,1,218.7664382000221,,218.7536592000397,218.7664382000221,219.76652970002033,219.76652970002033,219.76652970002033,220.53502469998784,l,0.7526884999824688,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,10,5,75,0,220.54989759996533,,220.53619060001802,220.54989759996533,221.54994779999834,221.54994779999834,221.54994779999834,222.2352098999545,l,0.6803619000129402,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,10,6,76,4,222.24975069996435,,222.23643709998578,222.24975069996435,223.24993000004906,223.24993000004906,223.24993000004906,223.93514880002476,l,0.6682259999215603,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,11,0,77,2,223.95000439998694,,223.936598100001,223.95000439998694,224.95005870005116,224.95005870005116,224.95005870005116,225.6522676999448,l,0.699457100010477,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,11,1,78,4,225.6664705000585,,225.6534102000296,225.6664705000585,226.66658540000208,226.66658540000208,226.66658540000208,227.3351721999934,l,0.6562778000952676,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,11,2,79,5,227.3497997999657,,227.33629260002635,227.3497997999657,228.34993519994896,228.34993519994896,228.34993519994896,229.10167520004325,t,0.7424850000534207,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,11,3,80,3,229.11645199998748,,229.10272490000352,229.11645199998748,230.11650530004408,230.11650530004408,230.11650530004408,230.96830930002034,t,0.8396222000010312,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,11,4,81,0,230.98313369997777,,230.96957810001913,230.98313369997777,231.98340469994582,231.98340469994582,231.98340469994582,232.90211130003445,t,0.9029972000280395,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,11,5,82,6,232.91636789997574,,232.90325570001733,232.91636789997574,233.916553499992,233.916553499992,233.916553499992,234.56853080005385,l,0.6489378000842407,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,11,6,83,1,234.58294939994812,,234.56972979998682,234.58294939994812,235.58327019994613,235.58327019994613,235.58327019994613,236.58516689995304,t,0.9975524001056328,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,12,0,84,6,236.59965840005316,,236.58645589998923,236.59965840005316,237.59995429997798,237.59995429997798,237.59995429997798,238.33462199999485,t,0.7184153000125661,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,12,1,85,4,238.34977400000207,,238.33605869999155,238.34977400000207,239.34976969996933,239.34976969996933,239.34976969996933,240.1016506999731,t,0.7398197000147775,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,12,2,86,2,240.11626339994837,,240.1027555000037,240.11626339994837,241.11635819997173,241.11635819997173,241.11635819997173,241.8179062999552,l,0.6958767999894917,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,12,3,87,0,241.8330214000307,,241.81890980002936,241.8330214000307,242.83270949998405,242.83270949998405,242.83270949998405,243.55192760005593,t,0.7150615999707952,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,12,4,88,3,243.56626270001289,,243.55321829998866,243.56626270001289,244.56636729999445,244.56636729999445,244.56636729999445,245.4346084999852,t,0.8525171999353915,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,12,5,89,5,245.44953770004213,,245.4356733999448,245.44953770004213,246.44954049994703,246.44954049994703,246.44954049994703,247.50137610000093,t,1.0364004999864846,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,12,6,90,1,247.5161065000575,,247.50245779997203,247.5161065000575,248.51634600001853,248.51634600001853,248.51634600001853,249.38496080006007,l,0.8587132999673486,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
67,75,119,13,0,91,5,249.39942569995765,,249.38633010000922,249.39942569995765,250.39966959995218,250.39966959995218,250.39966959995218,251.36773499997798,l,0.9528848000336438,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
78,80,162,13,1,92,6,251.38314299995545,,251.36902169999667,251.38314299995545,252.38289670005906,252.38289670005906,252.38289670005906,253.18489779997617,l,0.7979928000131622,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
11,30,7,13,2,93,0,253.19938430003822,,253.18594989995472,253.19938430003822,254.1992338000564,254.1992338000564,254.1992338000564,255.11792920005973,l,0.9152831999817863,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
27,50,21,13,3,94,2,255.13291579997167,,255.1190052999882,255.13291579997167,256.13274429994635,256.13274429994635,256.13274429994635,256.851737900055,l,0.7083542000036687,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
15,35,43,13,4,95,1,256.86585729999933,,256.8531215999974,256.86585729999933,257.8661318999948,257.8661318999948,257.8661318999948,258.58504609996453,l,0.7141854000510648,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
49,60,89,13,5,96,4,258.5993528000545,,258.58634539996274,258.5993528000545,259.5994628999615,259.5994628999615,259.5994628999615,260.6683754000114,l,1.054156900034286,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
40,55,62,13,6,97,3,260.68266739998944,,260.6697530000238,260.68266739998944,261.6828819999937,261.6828819999937,261.6828819999937,262.4682746999897,l,0.7771975999930874,None,3,001,2024-11-20_11h28.34.859,delay_discounting,2024.1.5,None,2024-11-20 11h28.46.364585 +0530,
