word,colour,condition,cor_res,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,text_2.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Trail.started,fixation.started,key_resp.started,text.started,fixation.stopped,Trail.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,Thank_you.started,text_3.started,text_3.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Tree,blue,C,b,0,9,9,27,21.26660820003599,,,,,,,,,21.252429499989375,21.26660820003599,21.26660820003599,21.766636400017887,21.766636400017887,23.1847945000045,r,0,1.9088630999904126,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Broom,red,C,r,0,10,10,21,23.199865099973977,,,,,,,,,23.18564260005951,23.199865099973977,23.199865099973977,23.699862299952656,23.699862299952656,24.4189359000884,r,1,1.2141211999114603,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
School,blue,C,b,0,11,11,3,24.433107600081712,,,,,,,,,24.420367799932137,24.433107600081712,24.433107600081712,24.932874500053003,24.932874500053003,25.6013871000614,b,1,1.1514347998891026,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Pen,green,C,g,0,12,12,14,25.616571200080216,,,,,,,,,25.60239759995602,25.616571200080216,25.616571200080216,26.116498399991542,26.116498399991542,26.751147199887782,g,1,1.1181352999992669,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Chalk,green,C,g,0,13,13,2,26.76642969995737,,,,,,,,,26.751921999966726,26.76642969995737,26.76642969995737,27.266248000087216,27.266248000087216,27.834267399972305,g,1,1.0551924998871982,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Fear,yellow,I,y,0,14,14,28,27.85000430000946,,,,,,,,,27.835128899896517,27.85000430000946,27.85000430000946,28.349693400086835,28.349693400086835,29.334974500117823,y,1,1.478970699943602,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Chair,blue,C,b,0,15,15,7,29.349892900092527,,,,,,,,,29.336125300033018,29.349892900092527,29.349892900092527,29.849862300092354,29.849862300092354,30.46858590003103,b,1,1.102896299911663,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Box,red,C,r,0,16,16,5,30.482988599920645,,,,,,,,,30.470267500029877,30.482988599920645,30.482988599920645,30.98316520010121,30.98316520010121,31.617690999992192,r,1,1.1195610000286251,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Terror,yellow,I,y,0,17,17,8,31.63297150004655,,,,,,,,,31.618576700100675,31.63297150004655,31.63297150004655,32.13279339997098,32.13279339997098,33.118523499928415,y,1,1.4757507999893278,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Anxious,green,I,g,0,18,18,6,33.13390609994531,,,,,,,,,33.120062599889934,33.13390609994531,33.13390609994531,33.63297150004655,33.63297150004655,34.65123270009644,g,1,1.5070516001433134,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Death,green,I,g,0,19,19,10,34.66638360009529,,,,,,,,,34.65216899989173,34.66638360009529,34.66638360009529,35.16632950003259,35.16632950003259,35.8693339000456,g,1,1.2001177999190986,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Window,blue,C,b,0,20,20,23,35.88486419990659,,,,,,,,,35.87063749996014,35.88486419990659,35.88486419990659,36.38303130003624,36.39969339990057,36.96928650001064,b,1,1.0803676000796258,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Lonely,red,I,r,0,21,21,17,36.98380300006829,,,,,,,,,36.97026799991727,36.98380300006829,36.98380300006829,37.4828828999307,37.4828828999307,38.001389499986544,r,1,1.0011316000018269,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Hate,green,I,g,0,22,22,22,38.016323199961334,,,,,,,,,38.00248600007035,38.016323199961334,38.016323199961334,38.51640530000441,38.51640530000441,39.501512800110504,g,1,1.4773206000681967,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Dear,blue,C,b,0,23,23,19,39.51631129998714,,,,,,,,,39.50276970001869,39.51631129998714,39.51631129998714,40.01628919993527,40.01628919993527,40.601830299943686,b,1,1.0747903999872506,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Flower,green,C,g,0,24,24,30,40.61636479990557,,,,,,,,,40.60300919995643,40.61636479990557,40.61636479990557,41.11633879994042,41.11633879994042,42.05211720010266,r,0,1.422286600107327,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Chalk,yellow,C,y,0,25,25,16,42.06625619996339,,,,,,,,,42.053259999956936,42.06625619996339,42.06625619996339,42.56627739989199,42.56627739989199,43.235013799974695,y,1,1.1564696000423282,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Failure,yellow,I,y,0,26,26,12,43.2496255999431,,,,,,,,,43.23620679997839,43.2496255999431,43.2496255999431,43.74950830009766,43.74950830009766,44.30166770005599,y,1,1.0466954000294209,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Cancer,red,I,r,0,27,27,29,44.316326200030744,,,,,,,,,44.30257760011591,44.316326200030744,44.316326200030744,44.81615069997497,44.81615069997497,46.050978099927306,r,1,1.7172631998546422,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Guilt,red,I,r,0,28,28,1,46.066105799982324,,,,,,,,,46.05189000000246,46.066105799982324,46.066105799982324,46.56618519988842,46.56618519988842,47.384154699975625,r,1,1.311536000110209,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Despair,yellow,I,y,0,29,29,20,47.39953389996663,,,,,,,,,47.384991199942306,47.39953389996663,47.39953389996663,47.89952600002289,47.89952600002289,48.55145870009437,y,1,1.1397273000329733,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
Clock,red,C,r,0,30,30,13,48.566258900100365,,,,,,,,,48.552472200011835,48.566258900100365,48.566258900100365,49.066359699936584,49.066359699936584,49.734712299890816,r,1,1.1508450000546873,None,,,,,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,49.73564650001936,49.74941450008191,50.749605499906465,50.73401860008016,14,001,2024-12-04_15h05.57.318,emotional_stroop,2024.1.5,None,2024-12-04 15h06.08.509218 +0530,
