word,colour,condition,cor_res,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,text_2.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Trail.started,fixation.started,key_resp.started,text.started,fixation.stopped,Trail.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,Thank_you.started,text_3.started,text_3.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Death,green,I,g,0,9,9,10,16.061382099986076,,,,,,,,,16.04790100012906,16.061382099986076,16.061382099986076,16.561434300150722,16.561434300150722,17.878782500047237,g,1,1.808342000003904,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Guilt,red,I,r,0,10,10,1,17.894622300053015,,,,,,,,,17.87945460015908,17.894622300053015,17.894622300053015,18.378505800152197,18.39532950008288,20.41280380007811,r,1,2.514299599919468,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Lonely,red,I,r,0,11,11,17,20.42783739999868,,,,,,,,,20.41362960007973,20.42783739999868,20.42783739999868,20.927791400114074,20.927791400114074,22.663080000085756,r,1,2.2244945999700576,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Book,blue,C,b,0,12,12,11,22.67771670012735,,,,,,,,,22.664125500014052,22.67771670012735,22.67771670012735,23.17786670010537,23.17786670010537,24.263589800102636,b,1,1.5763707000296563,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Box,red,C,r,0,13,13,5,24.278041300131008,,,,,,,,,24.264935800107196,24.278041300131008,24.278041300131008,24.7779109000694,24.7779109000694,26.714000900043175,b,0,2.4335513999685645,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Broom,red,C,r,0,14,14,21,26.727745400043204,,,,,,,,,26.71521020005457,26.727745400043204,26.727745400043204,27.227799500105903,27.227799500105903,29.479948699939996,r,1,2.748476899927482,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Tree,blue,C,b,0,15,15,27,29.494471200043336,,,,,,,,,29.480955300154164,29.494471200043336,29.494471200043336,29.994614399969578,29.994614399969578,32.26266640005633,b,1,2.763494900194928,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Misery,red,I,r,0,16,16,25,32.277752300025895,,,,,,,,,32.26348750013858,32.277752300025895,32.277752300025895,32.77779430011287,32.77779430011287,34.21345519996248,r,1,1.9299988998100162,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Door,green,C,g,0,17,17,26,34.22773370007053,,,,,,,,,34.21436220011674,34.22773370007053,34.22773370007053,34.72779000014998,34.72779000014998,35.78108400013298,g,1,1.5491845000069588,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Dear,blue,C,b,0,18,18,19,35.7947941001039,,,,,,,,,35.78212460014038,35.7947941001039,35.7947941001039,36.29506859998219,36.29506859998219,38.163399199955165,b,1,2.361813500057906,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Clock,red,C,r,0,19,19,13,38.17780539998785,,,,,,,,,38.16423749993555,38.17780539998785,38.17780539998785,38.67756260000169,38.67756260000169,39.696357500040904,r,1,1.5070485000032932,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Murder,green,I,g,0,20,20,18,39.71101059997454,,,,,,,,,39.697359800105914,39.71101059997454,39.71101059997454,40.21097350004129,40.21097350004129,41.67988310009241,g,1,1.9531938000582159,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Hate,green,I,g,0,21,21,22,41.69594980007969,,,,,,,,,41.68118009995669,41.69594980007969,41.69594980007969,42.194371100049466,42.21114040003158,43.26314330007881,g,1,1.55141679989174,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Despair,yellow,I,y,0,22,22,20,43.2777218001429,,,,,,,,,43.26399590005167,43.2777218001429,43.2777218001429,43.777837000088766,43.777837000088766,46.179382000118494,y,1,2.890837199985981,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Street,yellow,C,y,0,23,23,0,46.194185400148854,,,,,,,,,46.180310300085694,46.194185400148854,46.194185400148854,46.694468199973926,46.694468199973926,47.828921700129285,y,1,1.6182957999408245,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
School,blue,C,b,0,24,24,3,47.8443932000082,,,,,,,,,47.82979670003988,47.8443932000082,47.8443932000082,48.34498800011352,48.34498800011352,49.24670909997076,b,1,1.397011499851942,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Sadness,yellow,I,y,0,25,25,4,49.26095569995232,,,,,,,,,49.247877000132576,49.26095569995232,49.26095569995232,49.760926299961284,49.760926299961284,51.0287202000618,y,1,1.7577287000603974,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Failure,yellow,I,y,0,26,26,12,51.04423779994249,,,,,,,,,51.02963989996351,51.04423779994249,51.04423779994249,51.54429950006306,51.54429950006306,52.76241600001231,y,1,1.7101020999252796,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Chalk,yellow,C,y,0,27,27,16,52.77735170000233,,,,,,,,,52.76326040015556,52.77735170000233,52.77735170000233,53.27736579999328,53.27736579999328,54.26393610006198,y,1,1.4835603998508304,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Anxious,green,I,g,0,28,28,6,54.27740800008178,,,,,,,,,54.26485099992715,54.27740800008178,54.27740800008178,54.77749210014008,54.77749210014008,55.712416199967265,g,1,1.4263130000326782,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Pain,blue,I,b,0,29,29,15,55.727358900010586,,,,,,,,,55.713292700005695,55.727358900010586,55.727358900010586,56.22734280000441,56.22734280000441,57.312381100142375,b,1,1.5711378999985754,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
Terror,yellow,I,y,0,30,30,8,57.327324100071564,,,,,,,,,57.31362299993634,57.327324100071564,57.327324100071564,57.827268100110814,57.827268100110814,59.47915320005268,y,1,2.1362540000118315,None,,,,,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,59.47996850009076,59.49432489997707,60.49456880008802,60.47937660012394,2,001,2024-12-04_14h16.41.615,emotional_stroop,2024.1.5,None,2024-12-04 14h16.54.854781 +0530,
