delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,400,unexp,8,0,96,1,410.9454805003479,,410.93228050041944,410.9454805003479,411.9450518004596,411.9450518004596,411.9450518004596,412.04609770001844,space,0.08456170000135899,None,412.046863200143,412.46183456672975,412.7681448003277,412.7536929002963,412.75373800005764,412.7681448003277,412.7681448003277,412.7681448003277,414.1465328000486,500,1,[1.3904019999317825],[1.3904124996624887],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,8,1,97,9,414.161927100271,,414.1477103000507,414.161927100271,415.1622978001833,415.1622978001833,415.1622978001833,415.7632350004278,space,0.5906304996460676,None,415.76403850037605,415.8785652667905,416.1879529003054,416.1737099001184,416.1737669003196,416.1879529003054,416.1879529003054,416.1879529003054,417.4972498002462,600,1,[1.320667500142008],[1.320678699761629],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,8,2,98,8,417.5121910003945,,417.4986896002665,417.5121910003945,418.51226580003276,418.51226580003276,418.51226580003276,418.64666500035673,space,0.12878220016136765,None,418.6475329003297,419.36186406674483,419.66999630024657,419.6538486001082,419.6539033004083,419.66999630024657,419.66999630024657,419.66999630024657,420.8476260001771,400,1,[1.1909682000987232],[1.1909815003164113],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,8,3,99,7,420.8620545002632,,420.84914490021765,420.8620545002632,421.86203690012917,421.86203690012917,421.86203690012917,422.44631430041045,space,0.5817053001374006,None,422.4472295003943,422.8615958667981,423.17565520014614,423.1603858000599,423.160434700083,423.17565520014614,423.17565520014614,423.17565520014614,424.3631057003513,600,1,[1.2002920997329056],[1.2003027996979654],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,8,4,100,6,424.37839090032503,,424.36438130028546,424.37839090032503,425.3786811004393,425.3786811004393,425.3786811004393,425.84790140017867,space,0.4610315999016166,None,425.8491655001417,425.96165056672567,426.26788150006905,426.25376070011407,426.25381050026044,426.26788150006905,426.26788150006905,426.26788150006905,427.0803897003643,100,1,[0.8242226000875235],[0.8242350998334587],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,8,5,101,3,427.09495740011334,,427.0819953000173,427.09495740011334,428.0950608002022,428.0950608002022,428.0950608002022,428.4132714001462,space,0.30525430012494326,None,428.41412870027125,428.52858496696376,428.84401650028303,428.8290518000722,428.8291044002399,428.84401650028303,428.84401650028303,428.84401650028303,429.7633778001182,200,1,[0.9316880996339023],[0.931704199872911],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,8,6,102,11,429.77845720015466,,429.76471330039203,429.77845720015466,430.7786439000629,430.7786439000629,430.7786439000629,431.3805428002961,space,0.5972903999499977,None,431.3819018001668,432.0950038671183,432.4103858000599,432.3944367002696,432.3944951002486,432.4103858000599,432.4103858000599,432.4103858000599,433.39689340023324,300,1,[0.9995976998470724],[0.9996130000799894],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,8,7,103,10,433.41162730008364,,433.39818410016596,433.41162730008364,434.4116991003975,434.4116991003975,434.4116991003975,434.44722880003974,space,0.027041399851441383,None,434.4482276001945,434.86162866704785,435.1714893002063,435.1541166002862,435.1541948001832,435.1714893002063,435.1714893002063,435.1714893002063,436.66386690037325,100,1,[1.5065291998907924],[1.5065414998680353],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,8,8,104,4,436.67857940029353,,436.66553020011634,436.67857940029353,437.6782302004285,437.6782302004285,437.6782302004285,437.9135249000974,space,0.23057720018550754,None,437.91448470018804,438.3283135668064,438.6393131003715,438.6250562001951,438.6251087002456,438.6393131003715,438.6393131003715,438.6393131003715,439.63098140014336,600,1,[1.0032154000364244],[1.0032875998876989],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,400,unexp,8,9,105,0,439.64516150020063,,439.63271190039814,439.64516150020063,440.644567000214,440.644567000214,440.644567000214,441.0972815002315,space,0.44289290020242333,None,441.09835840016603,441.2113410668137,441.5194381000474,441.50418800022453,441.50423600012437,441.5194381000474,441.5194381000474,441.5194381000474,442.763258300256,400,1,[1.2564877001568675],[1.2564993002451956],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,400,unexp,8,10,106,2,442.7782693002373,,442.7647461001761,442.7782693002373,443.77837040042505,443.77837040042505,443.77837040042505,444.18030470004305,space,0.3970623998902738,None,444.1813816004433,444.89485236682617,445.2088132002391,445.19382470007986,445.1938703004271,445.2088132002391,445.2088132002391,445.2088132002391,446.86400670045987,600,1,[1.6670228000730276],[1.6670355000533164],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,8,11,107,5,446.87847090000287,,446.86544160032645,446.87847090000287,447.87843380030245,447.87843380030245,447.87843380030245,448.2132452004589,space,0.319983399938792,None,448.21424290025607,448.9280155669587,449.2388762002811,449.22393150022253,449.2239770004526,449.2388762002811,449.2388762002811,449.2388762002811,450.1306442003697,300,1,[0.9035541997291148],[0.9035672997124493],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,9,0,108,3,450.1448860000819,,450.1318985000253,450.1448860000819,451.1447264002636,451.1447264002636,451.1447264002636,451.56398740038276,space,0.40648109978064895,None,451.56517760036513,451.67767436668896,451.9897090001032,451.97373020043597,451.9737879000604,451.9897090001032,451.9897090001032,451.9897090001032,453.42933980003,400,1,[1.452854999806732],[1.4528660997748375],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,400,unexp,9,1,109,1,453.4446540004574,,453.43057460011914,453.4446540004574,454.4446163000539,454.4446163000539,454.4446163000539,454.46364480024204,space,0.0064663998782634735,None,454.46467390004545,454.8779495671081,455.1902563003823,455.17402610043064,455.1745131001808,455.1902563003823,455.1902563003823,455.1902563003823,456.09707400016487,500,1,[0.919048999901861],[0.9190616998821497],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,400,unexp,9,2,110,2,456.1114804004319,,456.098567600362,456.1114804004319,457.1113370000385,457.1113370000385,457.1113370000385,457.9134341003373,space,0.7922184001654387,None,457.9148277002387,458.62762016669535,458.93833380006254,458.92365320026875,458.923694900237,458.93833380006254,458.93833380006254,458.93833380006254,460.54769890010357,600,1,[1.6204944998025894],[1.620511299930513],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,9,3,111,8,460.5616472000256,,460.5489444001578,460.5616472000256,461.5613404000178,461.5613404000178,461.5613404000178,463.0477311001159,space,1.4840608998201787,None,463.04876390006393,463.76089066692316,464.06858320022,464.0535633000545,464.05360900005326,464.06858320022,464.06858320022,464.06858320022,465.79604340018705,800,1,[1.7398871001787484],[1.7399086002260447],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,9,4,112,4,465.81116650020704,,465.79739710036665,465.81116650020704,466.81085960008204,466.81085960008204,466.81085960008204,466.879113800358,space,0.06218159990385175,None,466.8800445003435,467.2945971671181,467.6080202003941,467.59367410000414,467.5937255001627,467.6080202003941,467.6080202003941,467.6080202003941,469.76426820037887,200,1,[2.1675839996896684],[2.1675996999256313],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
